EEG
2.642848923885465
1.1292132704868276
0.0024074209831108084
-0.6179599689424915
-1.0653080907890133
-2.0867061994987486
-4.5374921126896135
-9.058416187119093
-16.04572055146651
-25.882541428994124
-39.0378142713249
-55.72171937826021
-75.2346490978305
-95.47127358647991
-112.99019841466063
-123.79085890891123
-124.63160281610399
-114.41118320133947
-94.94490197707373
-70.62683229727546
-46.99853722882255
-28.845973323541834
-18.74025843001173
-16.680945657945763
-20.772885025928773
-28.212426007206112
-35.916546719046835
-40.842915401394684
-40.5359535312116
-34.045293127932794
-22.603632752679253
-9.341148949376322
1.9560273392383418
8.29260582674342
8.369602540475238
2.7862933873336284
-6.211013814140823
-15.291286367482524
-20.980386375128734
-20.861020949903658
-14.4924348627634
-3.488692563184817
9.238516421534303
20.47242770793425
27.335148943366768
27.547257307192687
19.683574371087822
3.661935652485676
-18.763653813103712
-43.99473681437824
-67.36610680369726
-84.55247061216805
-93.06224317311903
-93.1815285842021
-87.92566621215714
-81.92771338471637
-79.64365115567401
-83.65878231291565
-93.98176091982573
-108.75478589456814
-125.90599102775181
-144.552461627119
-165.1175520347888
-188.15917333070067
-212.95430669189867
-237.0050879736548
-256.7860303388945
-269.12022809073125
-272.3397977954238
-266.76891727621324
-254.4808750911889
-238.4720456743618
-221.57318453202325
-205.6576331160902
-191.66106468609854
-180.33870931461942
-172.962844718068
-171.10160008150734
-175.45149876645493
-184.66387426884708
-195.2196036379409
-202.55317902715163
-202.68347392660428
-193.41552994207382
-174.669662038761
-148.03759774986236
-115.93270051284435
-80.79905859299697
-44.81186773701034
-10.201873511344031
20.17948371488437
42.79550075400771
54.397237220985815
53.77360575093428
43.16163218039141
28.08410673584265
15.311439132802315
9.956518025202003
13.322868295878427
22.615409372016284
32.536644881277425
37.90418279112999
36.05306193273889
27.896049042711176
17.100689364338194
7.828179448372165
2.3843246770496904
0.2368754554143222
-1.0876512838988486
-4.043522531381785
-9.4920074770955
-16.408540036337477
-22.638700556824034
-25.8778609080688
-24.375448029592057
-17.438852744738796
-5.857652092868194
8.019633261866609
20.927857843942814
29.93132024149015
33.60202323932295
32.480107807912205
28.713617471847865
25.23914665934474
24.886923356524406
29.584061029436253
39.737808285865135
53.95174432478284
69.2459516527732
81.78761009457327
87.93839467628166
85.37958481289358
74.09134611768457
56.82025098622761
38.51975653257722
24.585393806750083
18.593564480876665
20.90215276336786
29.038851870717387
39.4891554328367
49.47142881975844
57.49535981568597
62.70088794520434
64.01185972046999
60.10705656408164
50.289101581607255
35.47803800777159
18.50057119274731
3.4510697414418603
-5.52210682420153
-5.524654760621335
4.03475222772711
20.979442528144006
40.80935778543757
58.06658866379358
68.0303697891466
67.84362172672242
56.63255021162014
35.04273756623473
4.959374589769782
-30.38687058749755
-66.50932227756408
-98.53006942772882
-122.56560072545285
-136.72576948695516
-141.1469424526285
-137.358374535407
-127.66321399687492
-114.79506066608555
-101.57291930996443
-90.29905951963028
-82.09723136511022
-76.64436610226362
-72.50097860995496
-67.80847947940119
-60.95756171448686
-50.99492775609972
-37.728414689155834
-21.548641114225696
-3.061038364414132
17.17484720666542
38.43562227810313
59.1926630242991
76.72039654353968
87.75913020897434
90.23633579447649
84.94674204110018
75.81557021287342
68.33090609180636
67.10387062927833
74.05793488916507
88.07832593750179
105.86713539811782
123.24316395318111
136.32003202022244
142.32946532788952
140.01671441512093
129.66768098034703
112.98274871565029
92.9616239189224
73.64501401553848
59.34137461142858
53.25116424033068
56.062482364952764
65.48294214294941
77.2425323043269
87.0544486358544
92.28222573747841
92.37316751461634
88.16481454111174
80.90363119124069
71.65131307678728
61.14074728885836
49.846482365303245
38.19135149943447
26.93504610040683
17.561014102659488
12.202483539237669
12.838361589964395
20.132319474255855
32.742385884051565
47.648465652414004
61.28544788347912
70.80235217759805
74.93020758553023
74.31704939535402
71.30248637794554
69.04413898977259
70.0678126781238
74.7718341858071
80.76699786900221
83.68584550241664
79.23573515509476
65.42876591770488
43.815883305954145
19.21240651297124
-1.837780961177453
-13.267645215396024
-11.682780926688059
2.2545181282748272
23.97191197964326
46.708816553917096
63.92219476688654
71.1728550121024
66.92447671466736
52.555114747747254
32.06476684662549
11.424480240318028
-2.899109236031827
-6.281821607611442
1.796634265349678
16.992661139841413
31.592784392573382
37.6536349899038
30.236350271070464
9.249510396064972
-20.811047681058458
-53.00979280235733
-81.00365260449027
-101.52570684871384
-115.12532232778082
-124.93725634601901
-134.41828547993265
-145.50052840922413
-158.05671811287317
-170.48727419144956
-180.62893680749494
-186.4630452051803
-186.688701807013
-181.3356134650398
-172.17774643050828
-162.4209212801946
-155.4661895457334
-153.25742934737886
-155.13605999339836
-157.8720523230996
-156.86098863114435
-147.90413712168044
-128.8321994060787
-100.40360619188493
-66.16430057910893
-31.251019188226913
-0.5585539987109416
22.87657136696411
38.45336822237148
47.38180346269976
51.47146848387891
52.16419758486634
50.22446532139405
45.98321047182035
39.8307753013203
32.686149480391805
26.188497818679878
22.383745719192085
22.907585691762566
28.091906437175023
36.67762338813978
46.48066248703438
55.54981584194845
62.86062268286031
68.03829236342887
70.60203627210052
69.69675679212942
64.7101376038365
56.19748462013924
46.1935629766799
37.587868816516234
33.06390372138991
34.27272939750437
41.41686327898758
53.050508571337765
66.11589850306214
76.5569486987017
80.62717102866654
76.37745156970253
64.50695396750244
48.144581968451114
31.77534453730155
19.825747856260286
15.322418643382154
18.95980488746305
28.99209137087933
42.19802290955287
55.51901772892572
67.3457627536138
77.57206849849692
86.49364658863257
93.58005403730112
97.20831163441336
95.57233205802662
87.9996881837518
75.66829897174183
61.28645698137741
48.03512704778795
38.389501664640925
33.33013380986054
32.237304224009414
33.54897244707354
35.91095282049548
39.108852808692916
44.00978179356515
51.42229596628588
60.78251633006181
69.88032636904913
75.9806181924765
77.45012324953511
74.61986048859227
69.40258643750347
64.21281519401562
60.98573263712999
60.59639124126469
62.583990749105716
65.21594888247638
66.10698662585087
63.310534921824754
56.28723575207088
46.11414332586344
34.86969286278577
24.71215120732472
17.20349372990437
13.052481280222967
12.171270022668505
13.93437871911805
17.5501209519058
22.332588087861986
27.601229615972336
32.228851512563374
34.37021013064415
32.01287940859101
24.309057534920463
12.704864475663989
0.7538135192362321
-7.465281425528751
-9.19146417448223
-3.8460804223028866
7.2886060750173804
21.861376419852526
37.090009299135005
50.26574439674361
59.376632458552244
63.74174836724219
64.23055731437896
62.838674311984576
61.85149420685977
63.02367931968516
67.03787410006228
73.32228795482719
80.29622778605359
86.05841075953289
89.24406120488842
89.50685344749343
87.2612116641709
82.94132645543182
76.51282147053233
67.7472456806073
56.97899912889608
45.50576254866866
35.102238878852894
27.032647025799744
21.497659353706055
17.98978817137124
16.043299123314995
15.476618989160281
15.870736667346637
15.9379632569745
13.597863670129977
6.895637189834383
-4.841069686258376
-20.346678218027105
-36.62128021834906
-49.91026790477886
-57.09164915997187
-56.91540020871223
-50.48686244171519
-40.66618716968927
-30.672320324021978
-22.717240559905605
-17.445261116402317
-14.299421969955475
-12.280520958482786
-10.509376900951201
